Date,Close
14/11/2015,9381
15/11/2015,9426
16/11/2015,9376
17/11/2015,9326
18/11/2015,9276
19/11/2015,9226
20/11/2015,9276
21/11/2015,9370
22/11/2015,9320
23/11/2015,9270
24/11/2015,9383
25/11/2015,9452
26/11/2015,9477
27/11/2015,9427
28/11/2015,9377
29/11/2015,9490
30/11/2015,9603
01/12/2015,9553
02/12/2015,9653
03/12/2015,9603
04/12/2015,9553
05/12/2015,9503
06/12/2015,9453
07/12/2015,9403
08/12/2015,9353
09/12/2015,9303
10/12/2015,9403
11/12/2015,9603
12/12/2015,9553
13/12/2015,9503
14/12/2015,9453
15/12/2015,9403
16/12/2015,9353
17/12/2015,9303
18/12/2015,9253
19/12/2015,9203
20/12/2015,9153
21/12/2015,9103
22/12/2015,9216
26/12/2015,9166
27/12/2015,9116
28/12/2015,9066
29/12/2015,9016
30/12/2015,8966
31/12/2015,9104
01/01/2015,9054
02/01/2016,9104
03/01/2016,9144
04/01/2016,9094
05/01/2016,9044
06/01/2016,8994
07/01/2016,8944
08/01/2016,8994
09/01/2016,8944
10/01/2016,8894
11/01/2016,8844
12/01/2016,8794
13/01/2016,8744
14/01/2016,8694
15/01/2016,8754
16/01/2016,8704
17/01/2016,8654
18/01/2016,8714
19/01/2016,8664
21/01/2016,8614
23/01/2016,8727
24/01/2016,8677
25/01/2016,8627
26/01/2016,8577
27/01/2016,8527
28/01/2016,8577
29/01/2016,8622
30/01/2016,8572
31/01/2016,8522
01/02/2016,8562
02/02/2016,8512
03/02/2016,8462
04/02/2016,8412
05/02/2016,8362
06/02/2016,8612
07/02/2016,8652
08/02/2016,8802
09/02/2016,8752
10/02/2016,8702
11/02/2016,8652
