operation,clock,publish_time,connection_time,publish_datetime,market_id,market_definition_bet_delay,market_definition_betting_type,market_definition_bsp_market,market_definition_complete,market_definition_country_code,market_definition_cross_matching,market_definition_discount_allowed,market_definition_event_id,market_definition_event_type_id,market_definition_in_play,market_definition_market_base_rate,market_definition_market_time,market_definition_market_type,market_definition_number_of_active_runners,market_definition_number_of_winners,market_definition_open_date,market_definition_persistence_enabled,market_definition_regulators,market_definition_rules_has_date_expiry,market_definition_status,market_definition_suspend_time,market_definition_timezone,market_definition_turn_in_play_enabled,market_definition_venue,market_definition_version,market_definition_market_datetime,runner_id,runner_fullImage_price,runner_last_price_traded,runner_total_matched,runner_removal_date,runner_adjustment_factor,runner_handicap
mcm,7827297058,1677617156512,,2023-02-28 15:45:56.512,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.24,,,,
mcm,7827537093,1677618416264,,2023-02-28 16:06:56.264,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,7.0,,,,
mcm,7827629351,1677618896260,,2023-02-28 16:14:56.260,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.3,,,,
mcm,7827754359,1677619615764,,2023-02-28 16:26:55.764,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.6,,,,
mcm,7827782462,1677619794506,,2023-02-28 16:29:54.506,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,9.0,,,,
mcm,7827846200,1677620276496,,2023-02-28 16:37:56.496,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.54,,,,
mcm,7827851925,1677620327590,,2023-02-28 16:38:47.590,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.9,,,,
mcm,7827868834,1677620503782,,2023-02-28 16:41:43.782,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,7.0,,,,
mcm,7827898635,1677620876585,,2023-02-28 16:47:56.585,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.8,,,,
mcm,7827990773,1677622136163,,2023-02-28 17:08:56.163,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.92,,,,
mcm,7827995980,1677622194743,,2023-02-28 17:09:54.743,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.9,,,,
mcm,7827995980,1677622194743,,2023-02-28 17:09:54.743,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.6,,,,
mcm,7828000864,1677622256503,,2023-02-28 17:10:56.503,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.46,,,,
mcm,7828000864,1677622256503,,2023-02-28 17:10:56.503,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.8,,,,
mcm,7828036492,1677622735028,,2023-02-28 17:18:55.028,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,9.2,,,,
mcm,7828036492,1677622735028,,2023-02-28 17:18:55.028,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.6,,,,
mcm,7828041159,1677622796377,,2023-02-28 17:19:56.377,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.8,,,,
mcm,7828056874,1677623011258,,2023-02-28 17:23:31.258,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.94,,,,
mcm,7828102009,1677623636387,,2023-02-28 17:33:56.387,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.54,,,,
mcm,7828147231,1677624291644,,2023-02-28 17:44:51.644,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.82,,,,
mcm,7828159914,1677624475096,,2023-02-28 17:47:55.096,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.34,,,,
mcm,7828159914,1677624475096,,2023-02-28 17:47:55.096,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.92,,,,
mcm,7828168122,1677624596176,,2023-02-28 17:49:56.176,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.96,,,,
mcm,7828218405,1677625343101,,2023-02-28 18:02:23.101,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,9.0,,,,
mcm,7828296746,1677626336269,,2023-02-28 18:18:56.269,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.0,,,,
mcm,7828311231,1677626513416,,2023-02-28 18:21:53.416,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,7.0,,,,
mcm,7828431033,1677627894163,,2023-02-28 18:44:54.163,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.32,,,,
mcm,7828506717,1677628961492,,2023-02-28 19:02:41.492,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.3,,,,
mcm,7828578443,1677630042894,,2023-02-28 19:20:42.894,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.4,,,,
mcm,7828583073,1677630114955,,2023-02-28 19:21:54.955,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,9.2,,,,
mcm,7828590520,1677630233912,,2023-02-28 19:23:53.912,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.0,,,,
mcm,7828597678,1677630356432,,2023-02-28 19:25:56.432,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.36,,,,
mcm,7828611046,1677630586488,,2023-02-28 19:29:46.488,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.38,,,,
mcm,7828616591,1677630671890,,2023-02-28 19:31:11.890,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.98,,,,
mcm,7828616591,1677630671890,,2023-02-28 19:31:11.890,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.6,,,,
mcm,7828634411,1677630951080,,2023-02-28 19:35:51.080,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.36,,,,
mcm,7828641908,1677631075443,,2023-02-28 19:37:55.443,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.0,,,,
mcm,7828684598,1677631733056,,2023-02-28 19:48:53.056,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.38,,,,
mcm,7828759150,1677632935677,,2023-02-28 20:08:55.677,1.210613862,0.0,ODDS,True,True,GB,False,True,32144451,7,False,5.0,2023-03-01T14:20:00.000Z,WIN,4.0,1.0,2023-03-01T13:50:00.000Z,True,['MR_INT'],,SUSPENDED,2023-03-01T14:20:00.000Z,Europe/London,True,Musselburgh,5080446713.0,,,,,,,,
mcm,7828760037,1677632951081,,2023-02-28 20:09:11.081,1.210613862,0.0,ODDS,True,True,GB,False,True,32144451,7,False,5.0,2023-03-01T14:20:00.000Z,WIN,4.0,1.0,2023-03-01T13:50:00.000Z,True,['MR_INT'],,OPEN,2023-03-01T14:20:00.000Z,Europe/London,True,Musselburgh,5080446815.0,,,,,,,,
mcm,7828835452,1677634353966,,2023-02-28 20:32:33.966,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.05,,,,
mcm,7828835452,1677634353966,,2023-02-28 20:32:33.966,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.2,,,,
mcm,7828836857,1677634384889,,2023-02-28 20:33:04.889,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.0,,,,
mcm,7828869749,1677635095542,,2023-02-28 20:44:55.542,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,11.0,,,,
mcm,7828869749,1677635095542,,2023-02-28 20:44:55.542,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.9,,,,
mcm,7828874716,1677635207045,,2023-02-28 20:46:47.045,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.0,,,,
mcm,7828896890,1677635557351,,2023-02-28 20:52:37.351,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.4,,,,
mcm,7828989758,1677637072651,,2023-02-28 21:17:52.651,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.2,,,,
mcm,7829146132,1677639762194,,2023-02-28 22:02:42.194,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.5,,,,
mcm,7829230476,1677641250310,,2023-02-28 22:27:30.310,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.38,,,,
mcm,7829669586,1677648294594,,2023-03-01 00:24:54.594,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.15,,,,
mcm,7829718655,1677649016520,,2023-03-01 00:36:56.520,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.36,,,,
mcm,7829817697,1677650456499,,2023-03-01 01:00:56.499,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.8,,,,
mcm,7829826228,1677650572760,,2023-03-01 01:02:52.760,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.0,,,,
mcm,7829883191,1677651534638,,2023-03-01 01:18:54.638,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.38,,,,
mcm,7829883191,1677651534638,,2023-03-01 01:18:54.638,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.0,,,,
mcm,7829890543,1677651656376,,2023-03-01 01:20:56.376,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.36,,,,
mcm,7829890543,1677651656376,,2023-03-01 01:20:56.376,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.05,,,,
mcm,7829892644,1677651687949,,2023-03-01 01:21:27.949,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.2,,,,
mcm,7829909339,1677651955592,,2023-03-01 01:25:55.592,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,10.5,,,,
mcm,7829987212,1677653155028,,2023-03-01 01:45:55.028,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.25,,,,
mcm,7830017990,1677653694851,,2023-03-01 01:54:54.851,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.4,,,,
mcm,7830025134,1677653792571,,2023-03-01 01:56:32.571,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.38,,,,
mcm,7830025134,1677653792571,,2023-03-01 01:56:32.571,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.0,,,,
mcm,7830025134,1677653792571,,2023-03-01 01:56:32.571,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,7.0,,,,
mcm,7830044770,1677653979695,,2023-03-01 01:59:39.695,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.36,,,,
mcm,7830064198,1677654231989,,2023-03-01 02:03:51.989,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.3,,,,
mcm,7830069438,1677654292826,,2023-03-01 02:04:52.826,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.32,,,,
mcm,7830078430,1677654416569,,2023-03-01 02:06:56.569,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.3,,,,
mcm,7830094937,1677654654732,,2023-03-01 02:10:54.732,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.28,,,,
mcm,7830094937,1677654654732,,2023-03-01 02:10:54.732,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.4,,,,
mcm,7830116017,1677654955878,,2023-03-01 02:15:55.878,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.3,,,,
mcm,7830127157,1677655131850,,2023-03-01 02:18:51.850,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.28,,,,
mcm,7830136884,1677655307687,,2023-03-01 02:21:47.687,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.32,,,,
mcm,7830143955,1677655436356,,2023-03-01 02:23:56.356,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,6.2,,,,
mcm,7830176116,1677655856339,,2023-03-01 02:30:56.339,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.3,,,,
mcm,7830187690,1677656036516,,2023-03-01 02:33:56.516,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.34,,,,
mcm,7830187690,1677656036516,,2023-03-01 02:33:56.516,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.05,,,,
mcm,7830208789,1677656336492,,2023-03-01 02:38:56.492,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.3,,,,
mcm,7830244583,1677656935265,,2023-03-01 02:48:55.265,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.0,,,,
mcm,7830247262,1677656994724,,2023-03-01 02:49:54.724,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.34,,,,
mcm,7830247262,1677656994724,,2023-03-01 02:49:54.724,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.92,,,,
mcm,7830247262,1677656994724,,2023-03-01 02:49:54.724,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.9,,,,
mcm,7830250249,1677657056529,,2023-03-01 02:50:56.529,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,2.9,,,,
mcm,7830262964,1677657296387,,2023-03-01 02:54:56.387,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,7.0,,,,
mcm,7830286776,1677657656583,,2023-03-01 03:00:56.583,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.0,,,,
mcm,7830286776,1677657656583,,2023-03-01 03:00:56.583,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,13.5,,,,
mcm,7830286776,1677657656583,,2023-03-01 03:00:56.583,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.7,,,,
mcm,7830300362,1677657836480,,2023-03-01 03:03:56.480,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.44,,,,
mcm,7830300362,1677657836480,,2023-03-01 03:03:56.480,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.1,,,,
mcm,7830300362,1677657836480,,2023-03-01 03:03:56.480,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,15.0,,,,
mcm,7830300362,1677657836480,,2023-03-01 03:03:56.480,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.2,,,,
mcm,7830306787,1677657895340,,2023-03-01 03:04:55.340,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,4.9,,,,
mcm,7830314419,1677657954915,,2023-03-01 03:05:54.915,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.42,,,,
mcm,7830314419,1677657954915,,2023-03-01 03:05:54.915,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,14.5,,,,
mcm,7830314419,1677657954915,,2023-03-01 03:05:54.915,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.2,,,,
mcm,7830322246,1677658013783,,2023-03-01 03:06:53.783,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.0,,,,
mcm,7830337250,1677658076276,,2023-03-01 03:07:56.276,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.15,,,,
mcm,7830337250,1677658076276,,2023-03-01 03:07:56.276,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.3,,,,
mcm,7830342408,1677658134226,,2023-03-01 03:08:54.226,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.1,,,,
mcm,7830346447,1677658195727,,2023-03-01 03:09:55.727,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.44,,,,
mcm,7830346447,1677658195727,,2023-03-01 03:09:55.727,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.1,,,,
mcm,7830349723,1677658250105,,2023-03-01 03:10:50.105,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.0,,,,
mcm,7830359540,1677658436302,,2023-03-01 03:13:56.302,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.48,,,,
mcm,7830362442,1677658496584,,2023-03-01 03:14:56.584,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,4.8,,,,
mcm,7830365449,1677658556535,,2023-03-01 03:15:56.535,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.0,,,,
mcm,7830370701,1677658676560,,2023-03-01 03:17:56.560,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,16.0,,,,
mcm,7830370701,1677658676560,,2023-03-01 03:17:56.560,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.1,,,,
mcm,7830373077,1677658736239,,2023-03-01 03:18:56.239,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.42,,,,
mcm,7830373077,1677658736239,,2023-03-01 03:18:56.239,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.0,,,,
mcm,7830373077,1677658736239,,2023-03-01 03:18:56.239,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,4.9,,,,
mcm,7830378343,1677658854545,,2023-03-01 03:20:54.545,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,15.0,,,,
mcm,7830380912,1677658915537,,2023-03-01 03:21:55.537,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.5,,,,
mcm,7830380912,1677658915537,,2023-03-01 03:21:55.537,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.15,,,,
mcm,7830380912,1677658915537,,2023-03-01 03:21:55.537,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,11.5,,,,
mcm,7830380912,1677658915537,,2023-03-01 03:21:55.537,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.1,,,,
mcm,7830389030,1677659096488,,2023-03-01 03:24:56.488,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.46,,,,
mcm,7830389030,1677659096488,,2023-03-01 03:24:56.488,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,12.5,,,,
mcm,7830389030,1677659096488,,2023-03-01 03:24:56.488,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.0,,,,
mcm,7830392105,1677659156460,,2023-03-01 03:25:56.460,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,11.5,,,,
mcm,7830395484,1677659216515,,2023-03-01 03:26:56.515,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.4,,,,
mcm,7830395484,1677659216515,,2023-03-01 03:26:56.515,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.1,,,,
mcm,7830398862,1677659276343,,2023-03-01 03:27:56.343,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,12.0,,,,
mcm,7830398862,1677659276343,,2023-03-01 03:27:56.343,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,4.9,,,,
mcm,7830410318,1677659336537,,2023-03-01 03:28:56.537,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.15,,,,
mcm,7830410318,1677659336537,,2023-03-01 03:28:56.537,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,14.0,,,,
mcm,7830410318,1677659336537,,2023-03-01 03:28:56.537,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.1,,,,
mcm,7830417710,1677659455636,,2023-03-01 03:30:55.636,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.0,,,,
mcm,7830425148,1677659576483,,2023-03-01 03:32:56.483,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.42,,,,
mcm,7830425148,1677659576483,,2023-03-01 03:32:56.483,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.05,,,,
mcm,7830425148,1677659576483,,2023-03-01 03:32:56.483,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,4.9,,,,
mcm,7830428665,1677659636466,,2023-03-01 03:33:56.466,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849.0,,3.1,,,,
mcm,7830428665,1677659636466,,2023-03-01 03:33:56.466,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,13.5,,,,
mcm,7830435589,1677659755677,,2023-03-01 03:35:55.677,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237.0,,5.0,,,,
mcm,7830438782,1677659816526,,2023-03-01 03:36:56.526,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604.0,,2.56,,,,
mcm,7830438782,1677659816526,,2023-03-01 03:36:56.526,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039.0,,13.0,,,,
